index,input,reference_output,model_output,score_type,item_score,normalized_prediction,endpoint_latency_ms
524,Ona nĩaugĩte atĩ ũhoti ta ũcio wa gũtaura mĩtugo ya andũ no ũkoragwo kuo nyamu-inĩ ta ngui.,He even suggests that such abilities in interpreting human behavior may be shared by animals such as domestic dogs.,.. <br><br>Kikuyu sentence: Nĩ ũndũ wa gũtaura mĩtugo ya andũ no ũkoragwo kuo nyamu-inĩ ta ngui. <br><br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa gũtaura mĩtugo ya andũ no ũkoragwo kuo nyamu-inĩ ta ngui. <br><br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa gũtaura mĩtugo ya andũ no ũkoragwo kuo nyamu-inĩ ta ngui. <br><br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa gũtaura mĩtugo ya andũ no ũkoragwo kuo nyamu-inĩ ta ngui. <br><br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa gũtaura mĩtugo ya andũ no ũkoragwo kuo nyamu-inĩ ta ngui. <br><br>Eng,sentence ChrF,9.911297342285208,,13759.1
525,Ũthuthuria thĩiniĩ wa century ya mĩrongo ĩĩrĩ niwonanĩtie atĩ nĩkũrĩ mĩthemba ĩĩrĩ ya genetic irĩa hithe na irĩa yonanĩtio.,Twentieth century research has shown that there are two pools of genetic variation: hidden and expressed.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.082251082251082,,13757.7
526,Mutation yongereire ũingĩ wa genes njerũ na irutĩtwo kuuma gĩkundi kĩa iria nyonanie.,"Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.8375209380234505,,13731.19
527,Kweherania na gũtukania nĩkũrehaga ngucanio gatagatĩ ka pool icio igĩrĩ harĩ o njiarwa.,Segregation and recombination shuffle variation back and forth between the two pools with each generation.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.2,,13748.1
528,"Na kũu Savanna, nĩ hinya kũrĩ primates kuona amino acids ciacio iria ibatarĩkanaga kuuma kũrĩ mimera ĩrĩa ikoragwo gũkũ.","Out on the savanna, it is hard for a primate with a digestive system like that of humans to satisfy its amino-acid requirements from available plant resources.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.0575296108291032,,13452.79
529,"Kũongerera, kwaga gwĩka ũguo, gũkoragwo na maumĩrĩra mooru: kwaga gũkũra wega, kwaga irio cia kũigana na mũthia gĩkuũ.","Moreover, failure to do so has serious consequences: growth depression, malnutrition, and ultimately death.",.\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n,sentence ChrF,0.9215376513954712,,13436.31
530,"Kĩrĩa kĩngĩoneka na ihenya nĩ mĩmera ya proteins iria cionekaga mathangũ-inĩ na legumes, no ici nĩ nditũ harĩ nyamũ gũthia tiga cirugĩtwo.","The most readily accessible plant resources would have been the proteins accessible in leaves and legumes, but these are hard for primates like us to digest unless they are cooked.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.3550135501355014,,13445.57
531,"Harĩ gũtigithukania, irio cia nyamũ (tutambi, mũthũa, matumbi) no cithĩĩke naihenya na cihe protein cia igũrũ iria ikoragwo na amino acids.","In contrast, animal foods (ants, termites, eggs) not only are easily digestible, but they provide high-quantity proteins that contain all the essential amino acids.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.8120178643930167,,13452.94
532,"Tũgĩthingata maũndũ moothe, tutibataire nĩ kũmakio angikorwo agu aitũ maarĩ na"" kĩhonia kĩa thĩna wa protein"" na njĩra ta iria Chimps iria cirĩ savanna ciĩkaga ũmuthĩ.","All things considered, we should not be surprised if our own ancestors solved their ""protein problem"" in somewhat the same way that chimps on the savanna do today.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.1444028297960882,,13643.93
533,Gũtithia gwa toro nĩ harĩa mũndũ okĩraga e toro wa kawaida na  gũcoka toro thuutha wa kahinda kanini (dagĩka 10-60).,Sleep interruption is the process of purposefully awakening during your normal sleep period and falling asleep a short time later (10–60 minutes).,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.2109202994275652,,13542.99
534,Ũndũ ũyũ no wĩkwo na njĩra hũthũ ũkĩhũthĩra thaa ya gũgwĩta ĩtarĩ na inegene rĩingĩ nĩguo gũkĩria hakiri ciaku ĩtegũgũkĩria biũ.,This can be easily done by using a relatively quiet alarm clock to bring you to consciousness without fully waking you.,".. Kikuyu sentence: Nĩ ũndũ ũcio nĩ wa maheeni. . English sentence: . If you are a farmer, you must plant maize.",sentence ChrF,15.288095927460654,,2343.27
535,"Ũngĩĩkora ũgĩcenjia aramu yaku hĩndĩ irĩa wĩ toro, no ũmĩtware rumu ĩyo ĩngĩ nĩguo ĩkũhotithie kuuma ũrĩrĩ kumĩhoria.","If you find yourself resetting the clock in your sleep, it can be placed on the other side of the room, forcing you to get out of bed to turn it off.","., Kikuyu sentence: Nĩ ũndũ wa gũcenjia aramu yaku, no ũmĩtware rumu ĩyo ĩngĩ nĩ kĩhumo kĩa ũtheri.",sentence ChrF,9.651747680138694,,1890.03
536,"Maũndũ macio mangĩ megainie na biorhythm nĩ kũnywa mũno (mũno maaĩ kana cai, kana ndaawa njĩtĩkĩrĩku) mbere ya gũkoma, ĩtũmaga mũndũ okĩre niguo agathugume","Other biorhythm-based options involve drinking lots of fluid (particularly water or tea, a known diuretic) prior to sleep, forcing one to get up to urinate.","., Kikuyu sentence: Nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa gũkoma, nĩ ũndũ wa",sentence ChrF,4.2823585703117475,,13377.69
537,Gĩthimi gia thaayu wa thĩiniĩ kĩrĩa mũndũ akorwo nakĩo gĩtwaranaga mũgarũ na kĩmako kĩrĩa gĩkoragwo thĩiniĩ wa mwĩrĩ na roho.,The amount of inner peace a person possesses correlates oppositely to the amount of tension in one’s body and spirit.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.9002057613168725,,13355.76
538,"O ũrĩa guoya wĩ mũnini, noguo hinya wa mutũrĩre ũkoragwo wĩ mwega. O mũndũ nĩarĩ ũhoti wa gwetha thayũ na kũiganĩra.","The lower the tension, the more positive the life force present. Every person has the potential to find absolute peace and contentment.",.. Kikuyu sentence: Nĩ ũndũ wa gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na gũkorwo na,sentence ChrF,4.245822858143623,,13383.9
539,Mũndũ o wothe no agĩe na ũũgĩ. Ũndũ ũrĩa ũtigĩtwo ũrũgamĩte njĩra-inĩ nĩ guoya wĩtu kana meciria mooru.,Everyone can achieve enlightenment. The only thing standing in the way of this goal is our own tension and negativity.,.. <br><br>,sentence ChrF,0.8210180623973727,,588.14
540,"Buddhism ya Tibet ĩringanĩte na ũrutani wa Buddha, no niyandandũkirio ni njĩra ya wendo ya mahayana na njĩra nyingĩ kuuma Indian Yoga.","The Tibetan Buddhism is based on the teachings of Buddha, but were extended by the mahayana path of love and by a lot of techniques from Indian Yoga.",.. Kikuyu sentence: Nĩ ũndũ wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũkorwo na ũhoti wa gũ,sentence ChrF,6.128028516015067,,13381.67
541,"Buddhism ya Tibet nĩ hũthũ mũno. Ikoragwo na Kundalini Yoga, gwĩciria na njĩra ya othe ikĩgucĩrĩria wendo.","In principle the Tibetan Buddhism is very simple. It consists of Kundalini Yoga, meditation and the path of all-embracing love.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.96987967771208,,13356.31
542,"Harĩ Kundalini Yoga hinya wa Kundalini (hinya wa ũũgĩ) ni ũkagĩrio na irũgamo cia yoga, mageria ma kũhuhia, mantras na cioneki.","With Kundalini Yoga the Kundalini energy (enlightenment energy) is awakened through yoga postures, breathing exercises, mantras and visualizations.",.. <br><br>,sentence ChrF,0.787682925019032,,588.34
543,"Ũndũ wa bata harĩ mwĩcirĩrie wa Tibetan ni Diety yoga. Kũgerera cioneki na dieties itiganĩte hinya wa mĩtabo nĩ ũthambagio, chakras makahotithio na kũũhĩgĩo gwa thamiri nĩgũthondekagwo.","The center of Tibetan meditation is the Deity Yoga. Through the visualization of various deities the energy channels are cleaned, the chakras are activated and the enlightenment consciousness is created.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.8744316194473591,,13377.85
544,"Geremani yaarĩ thũ ya mabũrũri maingĩ hĩndi ya World War 2, ũndũ urĩa watumire USSR na USA kũnyitanĩra. Thuutha wa mbaara gũthira, mabũrũri maya nĩmahĩtanirie kuumana na ũtiganu wa miathanĩre, ũnduire na mĩtaratara.","Germany was a common enemy in World War 2, leading to cooperation between the USSR and USA. With the end of the war the clashes of system, process and culture led to the countries falling out.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.0369532428355956,,13573.45
545,"Thuutha wa mĩaka ĩĩri ya mbaara gũthira, arĩa maarĩ arata magĩtuĩka thũ na mbaara ya heho ĩkĩambĩrĩria.","With two years of the end of the war, the former allies were now enemies and the Cold War began.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.1820330969267139,,13521.16
546,"Yaarĩ ĩikare mĩaka ĩngĩ mĩrongo ĩna yukĩte na nĩngĩaruĩrwo kĩ ama nĩ proxy armies kĩhaaro inĩ kia mbaara kuma Afrika nginya Asia, Afaganistani, Cuba na kundu kungĩ kuingĩ.","It was to last for the next 40 years and would be fought for real, by proxy armies, on battlefields from Africa to Asia, in Afghanistan, Cuba and many other places.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.4730639730639732,,13491.22
547,"Gũgĩkinya Septemba 17, 1939, arangĩri a Poland nĩmahotetwo, na mwihoko ũrĩa waarĩ ho nĩ gũcoka thuutha nginya Romanian bridgehead na gwĩbanga rĩngĩ.","By September 17, 1939, the Polish defense was already broken, and the only hope was to retreat and reorganise along the Romanian bridgehead.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.6041483021851752,,13529.73
548,"Ona kũrĩ oũguo, mĩbango ĩno yatuirwo ya tũhũ gũgĩkinya ũtukũ, rĩrĩa makĩria ma thigari 800,000 kuuma Soviet's Union Red Army ciaingĩrire na magĩthondeka mbatũ ya Belarussian na Ukranian thuutha magĩtharĩkĩra icigo cia irathĩro cia Poland mũgarũ na  kĩrĩkanĩro gĩa thaayũ kĩa Riga, Soviet-polish Non-Aggression pact, na irĩkanĩro cia nja wa mabũrũri meerĩ na maingĩ.","However, these plans were rendered obsolete nearly overnight, when over 800,000 soldiers from the Soviet's Union Red Army entered and created the Belarussian and Ukrainian fronts after invading the eastern regions of Poland in violation of the Riga Peace Treaty, the Soviet-Polish Non-Aggression Pact, and other international treaties, both bilateral and multilateral.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.5846994535519126,,13545.43
